step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.16554447822272778,0.0
2,use_model,0,0.1921121352352202,0.0
3,use_model,0,0.16230274736881256,0.0
4,use_model,0,0.21623089164495468,0.0
5,use_model,0,0.21847427636384964,0.0
6,use_model,0,0.1603657305240631,0.0
7,use_model,0,0.025796545669436455,0.05498671587658725
8,use_model,0,0.03230214025825262,0.05498671587658725
9,use_model,0,0.04340158961713314,0.05498671587658725
10,use_model,0,0.02349777868948877,0.05498671587658725
11,use_model,0,0.03834690526127815,0.07079423539308627
12,use_model,0,0.07152777165174484,0.07079423539308627
13,use_model,0,0.09218068420886993,0.07079423539308627
14,use_model,0,0.06387751549482346,0.07079423539308627
15,use_model,0,0.05689070373773576,0.07079423539308627
16,use_model,0,0.11600479483604428,0.0636722444766262
17,use_model,0,0.16091343760490417,0.0636722444766262
18,use_model,0,0.16515403985977176,0.0636722444766262
19,use_model,0,0.20112209022045135,0.0636722444766262
20,use_model,0,0.1779167205095291,0.0636722444766262
21,use_model,0,0.1546611338853836,0.04174667817913029
22,use_model,0,0.21036477386951447,0.04174667817913029
23,use_model,0,0.19037920236587524,0.04174667817913029
24,use_model,0,0.20940804481506345,0.04174667817913029
25,use_model,0,0.34117141366004944,0.04174667817913029
26,use_model,0,0.31246998906135565,0.08185128959770019
27,use_model,0,0.2837354838848114,0.08185128959770019
28,use_model,0,0.2455129623413086,0.08185128959770019
29,use_model,0,0.22926312685012817,0.08185128959770019
30,use_model,0,0.20127904415130615,0.1603476778941142
31,use_model,0,0.31521332263946533,0.1603476778941142
32,use_model,0,0.3171343058347702,0.1603476778941142
33,use_model,0,0.28140206634998316,0.1603476778941142
34,use_model,0,0.24709253013134003,0.1603476778941142
35,use_model,0,0.23576760292053223,0.22473573843672986
36,use_model,0,0.2440798580646515,0.22473573843672986
37,use_model,0,0.21562416851520538,0.22473573843672986
38,use_model,0,0.24148467183113095,0.22473573843672986
39,use_model,0,0.234350249171257,0.22473573843672986
40,use_model,0,0.28115105628967285,0.24624932855772597
41,use_model,0,0.23171013593673706,0.24624932855772597
42,use_model,0,0.3005304485559463,0.24624932855772597
43,use_model,0,0.21803557872772214,0.24624932855772597
44,use_model,0,0.1977391541004181,0.24624932855772597
45,use_model,0,0.15763789415359497,0.2622822884971863
46,use_model,0,0.22455176711082458,0.2622822884971863
47,use_model,0,0.19748207926750183,0.2622822884971863
48,use_model,0,0.1509755849838257,0.2622822884971863
49,use_model,0,0.12376248836517334,0.2622822884971863
50,use_model,0,0.1787760108709335,0.27431525923324634
51,use_model,0,0.1607016175985336,0.27431525923324634
52,use_model,0,0.11021631956100464,0.27431525923324634
53,use_model,0,0.09413718432188033,0.27431525923324634
54,use_model,0,0.006083102896809581,0.268701258666252
55,use_model,0,0.13881857693195346,0.268701258666252
56,use_model,0,0.08265204727649689,0.268701258666252
57,use_model,0,0.021673692390322682,0.268701258666252
58,use_model,0,0.056514203548431396,0.268701258666252
59,use_model,0,0.039651334285736084,0.23325048329363807
60,use_model,0,0.037861976772546775,0.23325048329363807
61,use_model,0,0.033524103462696075,0.23325048329363807
62,use_model,0,0.0335235926322639,0.23325048329363807
63,use_model,0,0.0015195626765489578,0.23325048329363807
64,use_model,0,0.03177271597087383,0.15932148856706918
65,use_model,0,0.12542882561683655,0.15932148856706918
66,use_model,0,0.16990504413843155,0.15932148856706918
67,use_model,0,0.19168806076049802,0.15932148856706918
68,use_model,0,0.274575799703598,0.15932148856706918
69,use_model,0,0.30997300893068314,0.08681060022859804
70,use_model,0,0.2933054715394974,0.08681060022859804
71,use_model,0,0.3313349559903145,0.08681060022859804
72,use_model,0,0.2944166734814644,0.08681060022859804
73,use_model,0,0.3014332503080368,0.08681060022859804
74,use_model,0,0.2915990650653839,0.013519675763055562
75,use_model,0,0.29114632308483124,0.013519675763055562
76,use_model,0,0.24167723953723905,0.013519675763055562
77,use_model,0,0.23919028043746948,0.013519675763055562
78,use_model,0,0.27450229227542877,0.0876427899511566
79,use_model,0,0.25928749144077307,0.0876427899511566
80,use_model,0,0.24340140819549555,0.0876427899511566
81,use_model,0,0.24847176671028143,0.0876427899511566
82,use_model,0,0.30356764793395996,0.0876427899511566
83,use_model,0,0.2976022958755493,0.23465158870948077
84,use_model,0,0.3095167279243469,0.23465158870948077
85,use_model,0,0.349609911441803,0.23465158870948077
86,use_model,0,0.32893069088459015,0.23465158870948077
87,use_model,0,0.3067667484283447,0.23465158870948077
88,use_model,0,0.3092631995677948,0.4222536937819625
89,use_model,0,0.32948918640613556,0.4222536937819625
90,use_model,0,0.28624619543552404,0.4222536937819625
91,use_model,0,0.2999047189950943,0.4222536937819625
92,use_model,0,0.30022469162940985,0.4222536937819625
93,use_model,0,0.3124305754899978,0.6158848093904735
94,use_model,0,0.2839280515909195,0.6158848093904735
95,use_model,0,0.2666558176279068,0.6158848093904735
96,use_model,0,0.27422696352005,0.6158848093904735
97,use_model,0,0.28055477142333984,0.6158848093904735
98,use_model,0,0.3024672716856003,0.8212844301557556
99,use_model,0,0.32347171008586884,0.8212844301557556
100,use_model,0,0.27347269654273987,0.8212844301557556
101,use_model,0,0.23359665274620056,0.8212844301557556
102,use_model,0,0.26665955781936646,1.0292942655554675
103,use_model,0,0.06274252384901045,1.0292942655554675
104,use_model,0,0.03313979506492615,1.0292942655554675
105,use_model,0,0.06673307716846466,0.06776134354887285
106,use_model,0,0.17262877523899078,0.06776134354887285
107,use_model,0,0.1399485319852829,0.06776134354887285
108,use_model,0,0.17322075366973874,0.06776134354887285
109,use_model,0,0.17076000571250916,0.06776134354887285
110,use_model,0,0.1648097038269043,0.06776134354887285
111,use_model,0,0.1649414747953415,0.06776134354887285
112,use_model,0,0.17121227085590365,0.06776134354887285
113,use_model,0,0.16875483095645905,0.06776134354887285
114,use_model,0,0.13820897042751312,0.06776134354887285
115,use_model,0,0.13411685824394226,0.06776134354887285
